title,genre,country,year,company,director,actor,date,running_time,keyword,plot
노화가두,"액션,갱스터,범죄",홍콩,1996,null,진목승,"우영광,유청운,딩소추",19970311,91,"경찰, 홍콩","형사과 소속 주화표는 동료 관 경장의 인질이 없다는 정보를 믿고 유괴범을 추적한다. 하지만 총을 든 유괴범과 대치하게 되고, 이로 인해 동료가 부상당하자 격분한 주 경장은 관 경장을 폭행하고 좌천당한다. 순찰대에서 수다장이 대단, 총기박사 매트, 자기 주관이 뚜렷한 판교, 유일한 여경 애플과 한팀이 되어 새로운 경찰 인생을 시작한다."
씨크릿 요란다,드라마,이스라엘,1982,Golan-Globus,요엘 실버그,"아비바 게르,아서 트자르패티,스라가 하파즈,스라가 란즈러,미리 아로니,라샤 로센버그,샐리 앤 아로니,니나 버거,아나트 코렌,야엘 포티",19881210,85,"벙어리,승마학교,조련사","아내 미키와 벙어리 하녀 욜란다와 함께 승마학교를 경영하던 40대의 베니는 건강이 악화되자 승마조련사 가이를 고용한다. 강한 매력의 소유자인 가이에게 학교 주변 여자들은 물론 여주인 미키 역시 은밀히 접근, 그와 밀회를 갖는다. 가이를 사랑하게 된 욜란다는 가슴앓이 끝에 사랑을 고백하고, 둘은 비밀한 사랑의 시간을 나누게 된다. 계속 방탕한 관계를 병행하던 가이는 승마대회서 우승을 한 뒤 벌어진 축하 파티에서 욜란다에게 진실된 애정을 전한다. 가이는 욜"
신시네마천국,드라마,이탈리아,1988,"Cristaldifilm, Les Films Ariane, Radiotelevisione Italiana, TF1 Films Productions",주세페 토르나또레,"필립 느와레,자끄 페렝,안토넬라 에틸리,엔조 카나발,아이사 다니엘리,레오 굴로타,마르코 레오나르디,푸펠라 마지오,아그네스 나노,레오폴도 트리에스테,살바토레 카스치오,타노 시마로사,니콜러 디 핀토,로버타 레나,니노 테르조,브리지트 포시,닐리나 라가나",19931120,174,"제2차세계대전,영화감독,영사기사,플래시백,이태리,섬,영화관,검열,키스씬","어린 시절 영화를 광적으로 좋와하던 토토는 영사기사 알프레도가 영사실의 화재로 실명하게 되자 대신 영사기사가 된다. 청년으로 성장한 토토는 영화에 대한 사랑 때문에 첫사랑 엘레나에게 버림받게 되자 영사기사 생활에 회의를 느끼던중 극장을 떠나 세상에 나가 중요한 일을 하라는 알프레도의 권유를 받아들여 고향을 떠난다. 몇십년이 지난후 영화감독으로 성공한 토토는 자신을 사랑으로 이끌어준 알프레도의 장례식에 참석하기 위해 고향을 찾는다. 장례식이 끝난 후 토토는 우연히 첫사랑 엘레나를 닮은 처녀를 발견하고 엘레나의 딸임을 직감, 거처를 알아내 엘레나와 재회한다. 두 사람은 서로를 얼마나 사랑하고 갈구했는지를 고백하면서 서로에게 보낸 편지들이 알프레도에 의해 전달되지 못한 사연을 알게 된다. 그러나 엘레나는 모든 것이 이미 과거의 일이라며 전화로 이별을 전하고, 토토는 새로운 도시 계획에 따라 철거되는 극장 시네마 천국을 보면서 추억과 사랑이 모두 끝났음을 느끼게 된다. 그리고 알프레도의 마지막 선물인 커트당한 키스신을 보면서 그는 잃어버린 사랑과 지나간 시간에 대한 그리움에 벅찬 감회의 눈물을 흘린다."
하얀궁전,드라마,미국,1990,"Double Play, Mirage, Universal Pictures",루이스 만도키,"수잔 서랜든,제임스 스페이더,캐시 베이츠,제이슨 알렉산더,아이린 브레넌,스티븐 힐,레이첼 샤걸,코리 파커,르네 테일러,조나단 펜너,바바라 호워드,킴 마이어스,힐디 브룩스",19910504,102,"웨이트리스,광고회사,미망인,연상연하","20대의 맥스는 아내를 교통사고로 잃은후 폐쇄된 삶속에서 나날을 보낸다. 어느날 「하얀 궁전」이라는 가게에서 여급인 노라와 논쟁을 벌이다가 아는 사이가 된다. 노라는 43세의 중년여인으로 남편과 아들을 잃은 후 술로 자신을 망쳐가는 여자였다. 이렇게 만난 둘은 서로에게 사랑을 느끼기 시작한다. 그러나 신분, 나이, 배경 모두가 서로 어울리지 않는다는 걸 깨닫는다. 자신을 친구들에게 밝히지 못하는 맥스에게 불만을 가지자, 맥스는 노라를 파티에 데려가지만 서로 상처만 입고만다. 맥스와 결코 어울릴 수 없다고 단정한 노라는 뉴욕으로 떠나버리고, 그제서야 맥스는 그녀를 얼마나 사랑했는지 느낀다. 가족, 친구, 현실적 미래를 다 떨쳐버린 채 맥스는 자신의 사랑을 찾아 뉴욕으로 향하고, 노라를 만나 사랑을 확인한다."
커버넌트,액션,미국,2006,null,레니 할린,"스티븐 스트레이트,세바스찬 스탠,로라 램지",20070517,97,null,null
만덜레이,드라마,"덴마크,스웨덴,네덜란드,프랑스,독일,영국",2005,null,라스 폰 트리에,"브라이스 달라스 하워드,이사악 드 반콜레,윌렘 데포,대니 글로버,마이클 아비테보울,로렌 바콜,장 마크 바",20070726,139,null,"도그빌에서의 끔찍한 기억을 뒤로하고 길을 떠나온 그레이스와 그녀의 아버지. 그들은 미국 남부 깊숙한 오지마을 만덜레이에 이르게 된다. 그곳에서 이미 오래전 폐지된 노예제도의 굴레에 묶인 채 백인 주인에게 예속된 한 무리의 흑인들을 보게 되는 그레이스. 그녀는 마을의 변화를 위해 그곳에 남기로 결심한다. 그레이스의 아버지는 그런 그녀를 비웃듯 떠나버리고….
만덜레이에 남아 흑인 무리들 스스로 자신이 노예가 아님을 깨닫게 하기 위해 노력하는 그레이스. 하지만 그녀의 노력과 함께 갑작스럽게 찾아온 '자유'의 기운은 만덜레이 마을에 생각지 못한 어두움을 몰고 오는데…. 홀로 남은 그녀는 과연 억압의 땅 만덜레이를 변화시킬 수 있을 것인가!"
해피맨,코메디,"스페인,프랑스",2001,D.M.V.B. Films,로베르토 산티아고,"아이타나 산체스 기욘,세르지 로페즈,마리아 에스테베,페폰 니에토,칼로스 히폴리토,마리 카르멘 라미레즈",20070720,93,null,"부인을 놔두고 바람 피우기에 여념이 없는 엔젤, 그리고 무기제조회사에 다니는 동생, 그리고 이들과 잘 어울리는 친구, 이렇게 삼총사는 늘 어울려 다니며 여자 얘기에 열을 올린다.

한편, 엔젤의 아내 안나와 그녀의 친구도 남자를 늘 수다의 소재로 삼는다. 급기야 엔젤은 상습적인 외도로, 엔젤의 아내는 시동생과의 불륜으로, 엔젤 아내의 친구는 엔젤과의 하룻밤 상대로, 엔젤의 친구 부부도 서로 각자 바람으로 얽히고 설킨 이들의 관계는 상상을 불허한다.

결국 엔젤 동생의 집에서 총을 훔친 엔젤 아내와 그녀의 친구, 이들은 엔젤과 그의 친구가 놀고 있는 술집에 들어가 강도 짓을 하려 한다. 그러던 중 엔젤은 오발로 인해 스스로에게 총을 쏘고 결국 죽고 만다.

하늘에 간 엔젤, 그는 한가지 소원을 들어주겠다는 요정이 나타나자, 제 버릇 남 주지 못하고 그녀에게 오럴 섹스를 해달라는 황당한 소원을 빈다"
스파이 하드,"액션,코메디,첩보",미국,1996,Hollywood Pictures,릭 프라이드버그,"레슬리 닐슨,니콜레트 세리단,앤디 그리피스,알렉산드라 폴,찰스 더닝,마샤 게이 하든,배리 보스트윅,존 엘레스,엘리아 바스킨,메이슨 갬블,카를로스 라츄,스테파니 로마노브",19960824,110,"비밀요원, 인공위성, 음모, 로맨스, 패러디","비밀 첩보원 딕 스틸은 전쟁 미치광이 랭코를 제거하는 임무를 맡는다. 그의 암호명은 WD-40. 그는 어느 사건 하나 머리와 실력으로 해결하는 법이 없다. 그저 좌충우돌 뛰고 덤비고 하다 보면 신비할 정도로 척척 사건이 해결될 뿐이다. 딕 스틸은 휴가 중 정보국 국장으로부터 호출을 받는데, 랭코 장군이 팔만 잃었을 뿐 멀쩡하게 살아 있다는 것이 확인된 것. 랭코를 제압할 수 있는건 오직 한 사람 딕 스틸 뿐이다."
패트리어트,"드라마,첩보,스릴러",프랑스,1994,"Gaumont International, Glem Production, Les Productions Lazennec, Societe Francaise de Production",에릭 로샹,"이반 아탈,리차드 마저,크리스틴 빠스칼,랜달 홀든,잔 스티븐슨,샌지 레즈버그,기디온 쉬머,제시 조 월시,필립페이 바처,프레데리크,베르티에 코르테즈,머케일 모리스,존 P. 라이언,마이클 맥래,실비 오디베르,체임 지라피",19950429,146,"비밀요원, 로맨스, 음모","1983년 텔아비브, 프랑스인 아리엘 브래너는 18세 생일을 치르고 가족들과 헤어져 가출한다. 아리엘의 목적은 전설적인 모사드 요원이 되는 것이다. 4년 동안 교관인 요씨에게서 교육을 받은 그는 임무를 떠맡지만 실패하고 만다. 그러나 아리엘은 임무중에 알게 된 콜걸 마리를 사랑하게 된다. 미국 워싱턴으로 온 아리엘은 정보수집을 하는 미국인 펠만과 공작을 하지만 펠만의 뜻하지 않은 실수로 정체가 탄로나면서 이 공작마저 실패하고 만다. 그후 첩보세계의 모든 기술에 익숙해진 아리엘은 이미 모사드의 뛰어난 전문가가 돼 있다. 그러나 그는 신이 아니라 운명이 지배하는 그 세계에 점점 회의를 느끼기 시작한다."
타?가,"서부,어드벤처","프랑스, 이태리, 노르웨이, 영국",1995,"AFCL Productions, Federal Films, M6 Films, Nordic Screen Development AS, Urania Film, Warner Bros.",닐스 고프,"제임스 칸,크리스토퍼 램버트,캐서린 맥코맥,버트 영,모르텐 팔다스,자끄 프랑소와,매리 M 월커,프랭크 살세도,레이더 소렌슨,힐데 그리더,존 카사디,스베르 앙커 오스달",19960907,91,"소설원작, 인디언, 황금, 납치, 추적, 음모, 복수, 알라스카","세계에서 마지막 남은 미지의 금광지역 '놈'에 개발 열풍이 분다. 미국 등 각지에서 신기를 찾아 몰려온 많은 사람들. 추위와 고통을 이겨내며 찾은 광구를 외국인에게는 인정치 않는다. 한편, 인디언들이 성지로 여기는 노스스타라는 동굴의 소유권이 광산협회 회장인 맥클레논에게 넘어간다. 이에 분노한 인디언 허드슨은 항의를 하고 그의 여자친구를 납치해 도주한다. 사태가 심각해지자 군부대가 출동해 사태를 진압한다."
캡틴 코난,"드라마,전쟁",프랑스,1996,"Le Studio Canal+, Les Films Alain Sarde, Little Bear, Studio Images 2, TF1 Films Productions",베르뜨랑 따베르니에,"필리페 또레통,사무엘 르 비앙,베르나르 르코,캐서린 리치,프랑소와 벨레앙,클로드 리치,안드레 팔콘,클로드 브로셋,크리나 무레산,세실 바소,프랑소와 레반탈,피에 밸,로저 노블스피스,프레드릭 피에롯",19970712,130,"소설원작, 군대, 전사, 제1차세계대전","1차 세계대전, 유럽측이 서부전선에 패배를 거두고 고배를 마실 무렵 전개되기 시작한 동부전선은 그 해 9월에야 비로소 첫 번째 승전을 기록한다. 그러나 첫승리를 거둔 것도 잠시 동부전선 부대는 헝가리전, 다뉴브 부대, 콘스탄티노플 점령부대로 분산 배치된다. 휴전협정이 성립된지 6개월이 지난 후였음에도 불구하고 이들 발칸반도의 군인들은 전쟁을 계속해야 한다. 자존심도 꺾이고 전쟁의 피로에 지칠 대로 지친 군대. 코난 대위는 직접 백병전 훈련을 시킨 50명의 감옥에서 풀려난 군인들과 함께 특수한 임무를 도맡아 한다."
반아종횡,"액션,범죄",홍콩,1991,null,유위강,"장민,곽부성,이수현",19940321,93,"밀수,가수지망생,나이트클럽,형제,콘테스트","폭력조직 전문 밀수꾼인 비는 홀어머니와 대학생인 동생 디를 끔찍하게 여긴다. 비는 자신의 일이 가수를 꿈꾸고 있는 동생의 장래에 해를 끼칠까 우려해 조직에서 손을 떼고 나이트클럽을 경영하며 새로운 생활을 시작한다. 비의 유일한 희망은 디가 가수가 되어 성공하는 것으로 디를 부추겨 콘테스트에 참가 시킨다. 디의 노래실력은 콘테스트에서도 단연 돋보이지만 그랑프리는 뒷돈 거래로 다른 참가자가 차지한다. 흥분하 비가 주최측과 패싸움을 벌여 두 형제는 경찰에 연행되고, 비는 모든 책임을 떠맡는다. 조사과정에서 비의 과거행적이 밝혀지고 경찰은 나이트클럽을 수색한다. 나이트클럽에서 불법 코카인이 발견되고 비는 마약 밀수혐의까지 받게 된다. 코카인은 그가 과거 몸담았던 폭력조직에서 비가 탈퇴하자 앙심을 품고 숨겨 놓은 것이다."
천외천소자,"공포(호러),무협",홍콩,1986,Hong Hwa International Films,김장량,"녹봉,강생",19890505,93,"강시,도사,영혼","모산도사에게 쫓기던 어린강시는 소여와 아량을 만나 그들의 손에 의해 도움을 받지만 상처를 입는다. 한편, 아방과 그의 사부는 그 마을을 지나다가 좋지 않은 징조를 발견하여 머물러 동정을 살피던 중 아방이 어린강시를 치료하는 것을 본다. 그런데 갑자기 나타난 천년강시에 의해 죽음을 당한 모산도사의 영혼이 그의 제자 아결의 몸속으로 스며들어 어린강시를 해치려하는 도중 아방의 스승과 천년강시가 나타난다. 결국 힘에 부친 아방의 스승과 아결이 천년강시에의해 죽"
